1.0e1, 10000000, 8.027903612614807, 4.738248544347596, 2.5857349506712057, 0.7039201175960047
1.5e1, 10000000, 6.315113974810565, 3.0338280942638134, 2.5260773259931586, 0.7552085545535941
2.0e1, 10000000, 5.6314196326319665, 2.093117091515159, 2.7521044308901086, 0.786198110226697
2.5e1, 10000000, 4.908318412374992, 1.7449557261428355, 2.5002329956587026, 0.6631296905734705
3.0e1, 10000000, 4.936003256532241, 1.5039285717161335, 2.635918980017512, 0.7961557047985948
3.5e1, 10000000, 4.991705481781321, 1.384233594408325, 2.7878836219458125, 0.8195882654271787
4.0e1, 10000000, 4.006767233242515, 1.1035841847706782, 2.3028237315095197, 0.600359316962323
4.5e1, 10000000, 4.294830362114354, 1.0047846065802433, 2.5922238866149163, 0.6978218689191972
5.0e1, 10000000, 3.157004726844126, 0.9074389570771692, 1.807019084077389, 0.4425466856895706
5.5e1, 10000000, 3.287488504299522, 0.7296213218675978, 1.974159016363535, 0.5837081660683899
6.0e1, 10000000, 3.4467023888852073, 0.76245620472239, 2.0612535062333914, 0.622992677929426
6.5e1, 10000000, 3.2239274000678235, 0.75174004291598, 1.990459499718269, 0.48172785743357155
7.0e1, 10000000, 2.920832042672193, 0.6550091634294963, 1.814609857518799, 0.451213021723899
7.5e1, 10000000, 2.8366038790406534, 0.6041605479552468, 1.7145285822770209, 0.517914748808385
8.0e1, 10000000, 2.328383397735113, 0.5089582972399807, 1.3889001908999903, 0.4305249095951409
8.5e1, 10000000, 2.2589566644830352, 0.5584198212051872, 1.361818738166092, 0.3387181051117558
9.0e1, 10000000, 2.675971749218283, 0.4593321606862854, 1.7354321609360375, 0.48120742759596163
1.0e2, 10000000, 2.4119598001388565, 0.5662957325318478, 1.465993104713818, 0.37967096289319047
1.5e2, 10000000, 1.6078791726472053, 0.3346172281123851, 1.0406246035409894, 0.2326373409938297
2.0e2, 10000000, 2.414854450991738, 0.2561837113155287, 1.626807398366844, 0.5318633413093656
2.5e2, 10000000, 1.4146167737962116, 0.2542790958724702, 0.9486880403776918, 0.21164963754605046
3.0e2, 10000000, 1.169938801225459, 0.18811414574422314, 0.7979715597212234, 0.1838530957600137
3.5e2, 10000000, 1.0287174387274052, 0.16362400576533703, 0.6755979313597528, 0.18949550160231485
4.0e2, 10000000, 1.4453295756384883, 0.17155397510551368, 0.9564984937187686, 0.31727710681420596
4.5e2, 10000000, 1.363728446446267, 0.15109922284430974, 0.9853131961353594, 0.227316027466598
5.0e2, 10000000, 1.1120413800522828, 0.17829088981154304, 0.7697189686482963, 0.1640315215924434
5.5e2, 10000000, 1.597012465597311, 0.14434822287079493, 1.1681057266341, 0.2845585160924158
6.0e2, 10000000, 1.3948810920856622, 0.16596936666694997, 0.9830269559833894, 0.24588476943532322
6.5e2, 10000000, 1.5528726995187037, 0.13707244237212007, 1.1559382111874474, 0.2598620459591369
7.0e2, 10000000, 1.352282125447491, 0.1889537150818388, 0.9445328561181259, 0.21879555424752603
7.5e2, 10000000, 1.063537068104325, 0.19928768375828945, 0.7149107622619119, 0.14933862208412485
8.0e2, 10000000, 0.9950317473616543, 0.12051539268088945, 0.6932216888768457, 0.18129466580391929
8.5e2, 10000000, 1.0056429142778318, 0.15905545030368312, 0.6713516316442688, 0.17523583232988077
9.0e2, 10000000, 0.928982806629578, 0.1426091445058565, 0.6122896283043435, 0.17408403381937845
1.0e3, 10000000, 1.201998803622832, 0.1404217428738872, 0.8559500575842229, 0.20562700316472163
1.5e3, 10000000, 0.7647486235442402, 0.12124682615699188, 0.5303894609714144, 0.11311233641583471
2.0e3, 10000000, 1.519985958723871, 0.1316982365165229, 1.0905797891422906, 0.2977079330650567
2.5e3, 10000000, 0.9986728407361304, 0.11559865811792813, 0.7151792060036511, 0.16789497661455105
3.0e3, 10000000, 0.837178977896943, 0.14867749717977513, 0.5494699867070955, 0.13903149401007275
3.5e3, 10000000, 1.4882450533214355, 0.18094230241913112, 0.9843487659531567, 0.3229539849491475
4.0e3, 10000000, 0.9467905798114623, 0.1215161541994332, 0.6740766132005737, 0.1511978124114552
4.5e3, 10000000, 1.0214726278049269, 0.11590282773566679, 0.7393300566275165, 0.16623974344174416
5.0e3, 10000000, 0.815330577772348, 0.1923577872433191, 0.5169837728914054, 0.10598901763762265
5.5e3, 10000000, 0.6570655229447867, 0.1327194229066919, 0.4350515932762744, 0.08929450676182014
6.0e3, 10000000, 0.4969903929711819, 0.15320786202954614, 0.2998356867100461, 0.04394684423158974
6.5e3, 10000000, 0.763056475169057, 0.16832903597542018, 0.4732668502172605, 0.12146058897637667
7.0e3, 10000000, 0.5523230896956195, 0.12432320307182561, 0.3257306257025223, 0.10226926092127103
7.5e3, 10000000, 0.7461003667597328, 0.17287854320266063, 0.47531853922379047, 0.0979032843332813
8.0e3, 10000000, 0.6328821291392625, 0.14862563236994358, 0.4185589485240802, 0.06569754824523849
8.5e3, 10000000, 0.580235958254073, 0.131682524006047, 0.36399684772399493, 0.08455658652403117
9.0e3, 10000000, 0.45975649129759033, 0.14348578543035215, 0.21533630781658966, 0.10093439805064855
1.0e4, 10000000, 0.6455953368582832, 0.11557734932031964, 0.34700854402392367, 0.18300944351403958
1.5e4, 10000000, 0.9429791900665367, 0.23853580626952908, 0.5511783848758547, 0.1532649989211531
2.0e4, 10000000, 1.1217650001606512, 0.1710708567659773, 0.7447164555862497, 0.20597768780842424
2.5e4, 10000000, 0.5476882709588364, 0.14062047952706783, 0.30181162095589265, 0.10525617047587613
3.0e4, 10000000, 0.6621469328480288, 0.15275114253080124, 0.3489813059127118, 0.160414484404516
3.5e4, 10000000, 0.7417651272353821, 0.14695795881832044, 0.489243277974673, 0.10556389044238898
4.0e4, 10000000, 0.6410830338091003, 0.18147916809750353, 0.39730423512503327, 0.06229963058656385
4.5e4, 10000000, 0.8125883911971297, 0.20671308609628544, 0.49257001100030723, 0.11330529410053723
5.0e4, 10000000, 0.7825316344693605, 0.1539905009645595, 0.49201072609230906, 0.13653040741249148
5.5e4, 10000000, 1.0669782272767874, 0.19095968629290308, 0.7293861057241243, 0.1466324352597604
6.0e4, 10000000, 1.1312348163752526, 0.15891975258988913, 0.7853065942014505, 0.18700846958391235
6.5e4, 10000000, 0.5507875584711794, 0.15943643032875052, 0.28448938315107597, 0.10686174499135322
7.0e4, 10000000, 0.948506677341696, 0.14247994216425236, 0.6723684653277688, 0.13365826984967466
7.5e4, 10000000, 0.729014584729845, 0.14864365646975317, 0.49781170412387343, 0.08255922413621888
8.0e4, 10000000, 0.6303155358873029, 0.20395589121162522, 0.36414773305465803, 0.06221191162101983
8.5e4, 10000000, 0.5369784684387695, 0.166952100229378, 0.2982822354120001, 0.07174413279739111
9.0e4, 10000000, 0.7994233590610286, 0.1795012795922662, 0.5246833068181289, 0.09523877265063416
1.0e5, 10000000, 0.8031680481738844, 0.17329229166248158, 0.5163661115092033, 0.11350964500219997
1.5e5, 10000000, 0.6405174776271032, 0.11934872082053367, 0.4490166442539543, 0.07215211255261517
2.0e5, 10000000, 1.0568585642100743, 0.18180973535134695, 0.6842273942541675, 0.1908214346045596
2.5e5, 10000000, 0.7432185019669681, 0.13329899182684882, 0.4822212100617725, 0.1276983000783475
3.0e5, 10000000, 0.8246930072235383, 0.1573585794885325, 0.5299665371994767, 0.13736789053552914
3.5e5, 10000000, 0.8734214766559191, 0.14200548487286857, 0.6178069406168905, 0.11360905116615956
4.0e5, 10000000, 0.7018676651810098, 0.13623438091938478, 0.4525746576597558, 0.11305862660186969
4.5e5, 10000000, 0.4771203103024234, 0.1281826871172029, 0.31259702979522436, 0.03634059338999616
5.0e5, 10000000, 0.9346082009382265, 0.18217599402990123, 0.610954431947247, 0.14147777496107872
5.5e5, 10000000, 0.602090774583778, 0.12632555699151998, 0.3939923007459431, 0.08177291684631498
6.0e5, 10000000, 0.7019343192553671, 0.2681789316347392, 0.32628276906427095, 0.10747261855635695
6.5e5, 10000000, 0.8009143725449668, 0.14202896934429632, 0.551980510003863, 0.1069048931968075
7.0e5, 10000000, 1.0018394672414896, 0.13859377541215648, 0.6692379609676018, 0.19400773086173073
7.5e5, 10000000, 1.0094872058746807, 0.1361169201899188, 0.6106446661003929, 0.26272561958436913
8.0e5, 10000000, 0.9263796536005634, 0.12564597957790827, 0.6234103167695995, 0.17732335725305565
8.5e5, 10000000, 0.841613391680165, 0.14954134230314745, 0.531610054131638, 0.16046199524537938
9.0e5, 10000000, 0.8603964609099991, 0.1390541244711319, 0.5898469698591822, 0.131495366579685
1.0e6, 10000000, 0.6477947536540265, 0.14235355732418858, 0.42015228618029266, 0.08528891014954501
1.5e6, 10000000, 0.7967556041805496, 0.11962016560833764, 0.5477210356414377, 0.12941440293077444
2.0e6, 10000000, 0.6726376843541937, 0.17040730721485065, 0.36440324274829705, 0.1378271343910459
2.5e6, 10000000, 0.7304368671316993, 0.11127324130941624, 0.5366599225992408, 0.08250370322304215
3.0e6, 10000000, 0.699985982551333, 0.13777259764343225, 0.45030235409989783, 0.1119110308080036
3.5e6, 10000000, 0.762885087418605, 0.13570378163880176, 0.4703369362147716, 0.15684436956503142
4.0e6, 10000000, 1.0223563325799776, 0.16349366497951298, 0.6852195885615335, 0.17364307903893125
4.5e6, 10000000, 0.9943525729449899, 0.1530136722794711, 0.6938762000396322, 0.1474627006258867
5.0e6, 10000000, 0.7144144604257172, 0.13299089452592, 0.42089063903941, 0.16053292686038675
5.5e6, 10000000, 0.5820264405722406, 0.14263212652321836, 0.2836507342272017, 0.1557435798218204
6.0e6, 10000000, 1.0572929071927162, 0.1294260000652371, 0.7516086362630092, 0.1762582708644697
6.5e6, 10000000, 0.676778029617025, 0.1252510062678416, 0.4312510169834707, 0.12027600636571238
7.0e6, 10000000, 1.0693139755950836, 0.1368523992781631, 0.7190186878169368, 0.21344288849998388
