Voltage [V],Capacitance [F],Conductivity [S],Bias Voltage [V],Pad Current [A],InverseCSquare,Ascending,Descending,Is Coarse
34.0,5.7033e-12,4.066931e-07,34.0,7.056472e-06,3.0743093568103384e+22,True,False,False
35.0,5.6464e-12,3.878431e-07,35.0,7.3248e-06,3.136582521006973e+22,True,False,False
35.5,5.6196e-12,3.796621e-07,35.5,7.461158e-06,3.1665707246402234e+22,True,False,False
36.0,5.5927e-12,3.719271e-07,36.0,7.600881e-06,3.1971053878432384e+22,True,False,False
36.5,5.566e-12,3.644241e-07,36.5,7.738773e-06,3.2278518684549655e+22,True,False,False
37.0,5.534e-12,3.568821e-07,37.0,7.873936e-06,3.265289489464152e+22,True,False,False
37.5,5.5086e-12,3.504771e-07,37.5,8.035106e-06,3.2954712293768205e+22,True,False,False
38.0,5.4807e-12,3.443031e-07,38.0,8.176396e-06,3.329108418434341e+22,True,False,False
38.5,5.4511e-12,3.382321e-07,38.5,8.320995e-06,3.365361341483996e+22,True,False,False
39.0,5.4217e-12,3.325551e-07,39.0,8.469673e-06,3.401958676823672e+22,True,False,False
39.5,5.3923e-12,3.271431e-07,39.5,8.642861e-06,3.43915625261981e+22,True,False,False
40.0,5.3627e-12,3.221551e-07,40.0,8.799984e-06,3.477226616584552e+22,True,False,False
40.5,5.3337e-12,3.175251e-07,40.5,8.947883e-06,3.5151416514083943e+22,True,False,False
41.0,5.2991e-12,3.124221e-07,41.0,9.124701e-06,3.561195119860285e+22,True,False,False
41.5,5.263e-12,3.073381e-07,41.5,9.280101e-06,3.61021660974739e+22,True,False,False
42.0,5.2325e-12,3.033911e-07,42.0,9.478775e-06,3.652426843602398e+22,True,False,False
42.5,5.198e-12,2.989971e-07,42.5,9.617332e-06,3.7010712824848572e+22,True,False,False
43.0,5.1614e-12,2.944921e-07,43.0,9.799376e-06,3.7537467140696007e+22,True,False,False
43.5,5.1296e-12,2.907061e-07,43.5,9.98363e-06,3.800432283666503e+22,True,False,False
44.0,5.0923e-12,2.864621e-07,44.0,1.016456e-05,3.856310881042867e+22,True,False,False
44.5,5.053e-12,2.822991e-07,44.5,1.035529e-05,3.9165295130668935e+22,True,False,False
45.0,5.0128e-12,2.780331e-07,45.0,1.051304e-05,3.979598375620907e+22,True,False,False
45.5,4.9731e-12,2.738241e-07,45.5,1.070291e-05,4.043389841198374e+22,True,False,False
46.0,4.9307e-12,2.694941e-07,46.0,1.0875e-05,4.1132285457292715e+22,True,False,False
46.5,4.8905e-12,2.654201e-07,46.5,1.106573e-05,4.181128099928878e+22,True,False,False
47.0,4.8474e-12,2.610731e-07,47.0,1.125098e-05,4.25581051214102e+22,True,False,False
47.5,4.8024e-12,2.564551e-07,47.5,1.141928e-05,4.335940753039551e+22,True,False,False
48.0,4.7588e-12,2.520801e-07,48.0,1.160924e-05,4.415756269019147e+22,True,False,False
48.5,4.7153e-12,2.475851e-07,48.5,1.180195e-05,4.4976053217832204e+22,True,False,False
49.0,4.6706e-12,2.428561e-07,49.0,1.198196e-05,4.5841059851611494e+22,True,False,False
49.5,4.6234e-12,2.378521e-07,49.5,1.217199e-05,4.6781814514226e+22,True,False,False
50.0,4.5808e-12,2.332411e-07,50.0,1.236666e-05,4.765597273755061e+22,True,False,False
50.5,4.5363e-12,2.282121e-07,50.5,1.255758e-05,4.85955457452034e+22,True,False,False
51.0,4.4927e-12,2.230551e-07,51.0,1.274869e-05,4.954332624050101e+22,True,False,False
51.5,4.4486e-12,2.176311e-07,51.5,1.292604e-05,5.053046385759153e+22,True,False,False
52.0,4.4053e-12,2.121321e-07,52.0,1.309078e-05,5.152868052168557e+22,True,False,False
52.5,4.3618e-12,2.062261e-07,52.5,1.328241e-05,5.256159114162769e+22,True,False,False
53.0,4.3249e-12,2.010591e-07,53.0,1.348501e-05,5.3462327207907335e+22,True,False,False
53.5,4.2847e-12,1.952061e-07,53.5,1.368213e-05,5.4470223966184e+22,True,False,False
54.0,4.2478e-12,1.894561e-07,54.0,1.383738e-05,5.542068365665166e+22,True,False,False
54.5,4.2135e-12,1.838071e-07,54.5,1.404743e-05,5.63266604969259e+22,True,False,False
55.0,4.184e-12,1.784001e-07,55.0,1.422902e-05,5.712374190670825e+22,True,False,False
56.0,4.124e-12,1.671211e-07,56.0,1.45749e-05,5.879801798937121e+22,True,False,False
57.0,4.0735e-12,1.562251e-07,57.0,1.495212e-05,6.026491643689285e+22,True,False,False
58.0,4.0318e-12,1.458141e-07,58.0,1.530743e-05,6.151797609028069e+22,True,False,False
59.0,3.9973e-12,1.360601e-07,59.0,1.564168e-05,6.258446050663913e+22,True,False,False
60.0,3.9708e-12,1.270821e-07,60.0,1.599165e-05,6.342259002453581e+22,True,False,False
61.0,3.9504e-12,1.188121e-07,61.0,1.634043e-05,6.4079314155717205e+22,True,False,False
62.0,3.9351e-12,1.111531e-07,62.0,1.664725e-05,6.457857438884867e+22,True,False,False
63.0,3.9243e-12,1.040501e-07,63.0,1.698961e-05,6.493451472046585e+22,True,False,False
64.0,3.918e-12,9.78611e-08,64.0,1.730385e-05,6.514350723783452e+22,True,False,False
65.0,3.9144e-12,9.2215e-08,65.0,1.759323e-05,6.5263384851936054e+22,True,False,False
65.0,3.914e-12,9.22536e-08,65.0,1.761033e-05,6.527672500926278e+22,False,True,False
64.0,3.9178e-12,9.80144e-08,64.0,1.728741e-05,6.5150158436976395e+22,False,True,False
63.0,3.9248e-12,1.043391e-07,63.0,1.696109e-05,6.4917971105873165e+22,False,True,False
62.0,3.9347e-12,1.113321e-07,62.0,1.661715e-05,6.459170511940593e+22,False,True,False
61.0,3.9501e-12,1.189991e-07,61.0,1.629569e-05,6.408904784562163e+22,False,True,False
60.0,3.9721e-12,1.276111e-07,60.0,1.594716e-05,6.338108257260754e+22,False,True,False
59.0,4.0001e-12,1.369261e-07,59.0,1.561729e-05,6.249687511718358e+22,False,True,False
58.0,4.0356e-12,1.468191e-07,58.0,1.526159e-05,6.140217757272004e+22,False,True,False
57.0,4.077e-12,1.570981e-07,57.0,1.489548e-05,6.016148907867433e+22,False,True,False
56.0,4.1298e-12,1.681181e-07,56.0,1.454564e-05,5.863297899008451e+22,False,True,False
55.0,4.1907e-12,1.796591e-07,55.0,1.419708e-05,5.69412315283378e+22,False,True,False
54.5,4.226e-12,1.855771e-07,54.5,1.400999e-05,5.599393832021321e+22,False,True,False
54.0,4.26e-12,1.910541e-07,54.0,1.382898e-05,5.510370517313584e+22,False,True,False
53.5,4.2961e-12,1.965611e-07,53.5,1.363966e-05,5.418152646276603e+22,False,True,False
53.0,4.3361e-12,2.024611e-07,53.0,1.34635e-05,5.318650111858313e+22,False,True,False
52.5,4.3791e-12,2.084361e-07,52.5,1.326978e-05,5.2147113571664316e+22,False,True,False
52.0,4.4206e-12,2.139111e-07,52.0,1.307146e-05,5.11726091838184e+22,False,True,False
51.5,4.4651e-12,2.194501e-07,51.5,1.288902e-05,5.015770080201277e+22,False,True,False
51.0,4.5106e-12,2.249931e-07,51.0,1.272142e-05,4.915088803396446e+22,False,True,False
50.5,4.5574e-12,2.303881e-07,50.5,1.251184e-05,4.814660890462788e+22,False,True,False
50.0,4.5993e-12,2.349001e-07,50.0,1.235525e-05,4.727336565741421e+22,False,True,False
49.5,4.647e-12,2.401871e-07,49.5,1.2139e-05,4.6307853964848354e+22,False,True,False
49.0,4.6919e-12,2.449261e-07,49.0,1.196535e-05,4.5425791733653446e+22,False,True,False
48.5,4.7373e-12,2.495411e-07,48.5,1.175848e-05,4.4559286022888365e+22,False,True,False
48.0,4.7812e-12,2.542831e-07,48.0,1.157496e-05,4.374477411804954e+22,False,True,False
47.5,4.825e-12,2.585141e-07,47.5,1.138394e-05,4.295417326639641e+22,False,True,False
47.0,4.8708e-12,2.631411e-07,47.0,1.121315e-05,4.215017725093698e+22,False,True,False
46.5,4.9112e-12,2.671691e-07,46.5,1.100711e-05,4.145956673333188e+22,False,True,False
46.0,4.9548e-12,2.716121e-07,46.0,1.082767e-05,4.0733126144450135e+22,False,True,False
45.5,4.9932e-12,2.755411e-07,45.5,1.062639e-05,4.0109022355158276e+22,False,True,False
45.0,5.0336e-12,2.797441e-07,45.0,1.045019e-05,3.946777085828118e+22,False,True,False
44.5,5.0728e-12,2.839391e-07,44.5,1.026906e-05,3.8860154205547855e+22,False,True,False
44.0,5.1093e-12,2.878501e-07,44.0,1.007369e-05,3.830691629201651e+22,False,True,False
43.5,5.1512e-12,2.927411e-07,43.5,9.917218e-06,3.768627178480567e+22,False,True,False
43.0,5.1842e-12,2.966001e-07,43.0,9.73483e-06,3.7208015253607434e+22,False,True,False
42.5,5.2201e-12,3.009571e-07,42.5,9.562028e-06,3.669799646675433e+22,False,True,False
42.0,5.2524e-12,3.052031e-07,42.0,9.395326e-06,3.6248030506760056e+22,False,True,False
41.5,5.2886e-12,3.099621e-07,41.5,9.238096e-06,3.575349969306121e+22,False,True,False
41.0,5.3205e-12,3.144921e-07,41.0,9.057148e-06,3.532605208644451e+22,False,True,False
40.5,5.3531e-12,3.194811e-07,40.5,8.887409e-06,3.489709591989677e+22,False,True,False
40.0,5.3864e-12,3.246741e-07,40.0,8.732166e-06,3.4466945471351093e+22,False,True,False
39.5,5.4122e-12,3.295181e-07,39.5,8.574573e-06,3.4139120310057613e+22,False,True,False
39.0,5.4448e-12,3.352181e-07,39.0,8.418341e-06,3.3731537461241654e+22,False,True,False
38.5,5.471e-12,3.406471e-07,38.5,8.26957e-06,3.3409238008447262e+22,False,True,False
38.0,5.5018e-12,3.470501e-07,38.0,8.109952e-06,3.3036223990995456e+22,False,True,False
37.5,5.5325e-12,3.536311e-07,37.5,7.972266e-06,3.2670603338241412e+22,False,True,False
37.0,5.5592e-12,3.603581e-07,37.0,7.823448e-06,3.235753299210304e+22,False,True,False
36.5,5.5865e-12,3.674921e-07,36.5,7.69183e-06,3.2042057379170063e+22,False,True,False
36.0,5.6176e-12,3.756021e-07,36.0,7.536275e-06,3.168825875887809e+22,False,True,False
35.5,5.6379e-12,3.827901e-07,35.5,7.398763e-06,3.1460474101209028e+22,False,True,False
35.0,5.6682e-12,3.918031e-07,35.0,7.261993e-06,3.1125022103590077e+22,False,True,False
34.0,5.7231e-12,4.101701e-07,34.0,7.005229e-06,3.0530740025042183e+22,False,True,False
33.0,5.787e-12,4.316681e-07,33.0,6.745098e-06,2.9860222209621202e+22,False,True,False
32.0,5.8477e-12,4.547371e-07,32.0,6.483092e-06,2.9243532435080476e+22,False,True,False
31.0,5.9147e-12,4.810941e-07,31.0,6.234642e-06,2.858476043018954e+22,False,True,False
30.0,5.9817e-12,5.096511e-07,30.0,6.013214e-06,2.794800059513255e+22,False,True,False
29.0,6.0455e-12,5.402601e-07,29.0,5.803832e-06,2.7361225727095675e+22,False,True,False
28.0,6.1081e-12,5.743371e-07,28.0,5.587046e-06,2.6803266397535266e+22,False,True,False
27.0,6.1587e-12,6.094341e-07,27.0,5.376851e-06,2.6364643372934246e+22,False,True,False
26.0,6.1882e-12,6.471731e-07,26.0,5.192213e-06,2.611387476743101e+22,False,True,False
25.0,6.1936e-12,6.834151e-07,25.0,5.004972e-06,2.606835892831867e+22,False,True,False
24.0,6.1801e-12,7.171221e-07,24.0,4.836213e-06,2.6182372365337937e+22,False,True,False
23.0,6.1607e-12,7.453681e-07,23.0,4.672044e-06,2.634752819843481e+22,False,True,False
22.0,6.1374e-12,7.657351e-07,22.0,4.528496e-06,2.6547959229755307e+22,False,True,False
21.0,6.1125e-12,7.799751e-07,21.0,4.420879e-06,2.676469235240736e+22,False,True,False
20.0,6.0822e-12,7.901871e-07,20.0,4.295623e-06,2.7032026607654065e+22,False,True,False
19.0,6.0534e-12,8.007921e-07,19.0,4.185988e-06,2.728985669898669e+22,False,True,False
18.0,6.022e-12,8.122141e-07,18.0,4.072116e-06,2.7575188992072794e+22,False,True,False
17.0,5.9802e-12,8.233531e-07,17.0,3.95177e-06,2.796202262064772e+22,False,True,False
16.0,5.933e-12,8.336371e-07,16.0,3.83682e-06,2.8408696254191242e+22,False,True,False
15.0,5.9003e-12,8.468651e-07,15.0,3.719659e-06,2.872445598507934e+22,False,True,False
14.0,5.8696e-12,8.597031e-07,14.0,3.599915e-06,2.9025719090595337e+22,False,True,False
13.0,5.8347e-12,8.714911e-07,13.0,3.475809e-06,2.937398967740254e+22,False,True,False
12.0,5.8152e-12,8.859861e-07,12.0,3.361169e-06,2.9571318459329203e+22,False,True,False
11.0,5.7895e-12,8.989741e-07,11.0,3.234187e-06,2.9834439521007777e+22,False,True,False
10.0,5.7698e-12,9.132701e-07,10.0,3.104982e-06,3.003851655141667e+22,False,True,False
9.0,5.753e-12,9.288281e-07,9.0,2.963044e-06,3.0214210595283697e+22,False,True,False
8.0,5.7366e-12,9.447801e-07,8.0,2.827073e-06,3.0387212495050643e+22,False,True,False
7.0,5.72e-12,9.615361e-07,7.0,2.679791e-06,3.0563841752652946e+22,False,True,False
6.0,5.7062e-12,9.805341e-07,6.0,2.51754e-06,3.0711853052097456e+22,False,True,False
5.0,5.6797e-12,9.987351e-07,5.0,2.336742e-06,3.0999108627141243e+22,False,True,False
4.0,5.6543e-12,1.020465e-06,4.0,2.138656e-06,3.1278239861867232e+22,False,True,False
3.0,5.6195e-12,1.045555e-06,3.0,1.9058e-06,3.1666834250192424e+22,False,True,False
2.0,5.5636e-12,1.074295e-06,2.0,1.611311e-06,3.2306373006870593e+22,False,True,False
1.0,5.4751e-12,1.118175e-06,1.0,1.201941e-06,3.3359220076993334e+22,False,True,False
0.0,5.0682e-12,1.238285e-06,0.0,-1.323537e-07,3.893072672870534e+22,False,True,False
