Voltage [V],Capacitance [F],Conductivity [S],Bias Voltage [V],Pad Current [A],InverseCSquare,Ascending,Descending,Is Coarse
14.0,7.2982e-12,8.321381e-07,14.0,3.639941e-06,1.8774504281161853e+22,True,False,False
15.0,7.3373e-12,8.182881e-07,15.0,3.754006e-06,1.8574941178515516e+22,True,False,False
16.0,7.3784e-12,8.044791e-07,16.0,3.871654e-06,1.8368581043513857e+22,True,False,False
17.0,7.4247e-12,7.909411e-07,17.0,3.991784e-06,1.8140204522958546e+22,True,False,False
18.0,7.4745e-12,7.790461e-07,18.0,4.105275e-06,1.7899286006878314e+22,True,False,False
19.0,7.5216e-12,7.667851e-07,19.0,4.21598e-06,1.7675818453178889e+22,True,False,False
20.0,7.568e-12,7.564281e-07,20.0,4.339768e-06,1.745973923809609e+22,True,False,False
21.0,7.5913e-12,7.432591e-07,21.0,4.459761e-06,1.7352725259011022e+22,True,False,False
22.0,7.5973e-12,7.261561e-07,22.0,4.578219e-06,1.7325327304898837e+22,True,False,False
23.0,7.5806e-12,7.013931e-07,23.0,4.727768e-06,1.7401746497330697e+22,True,False,False
24.0,7.5523e-12,6.701991e-07,24.0,4.883328e-06,1.7532406592212998e+22,True,False,False
25.0,7.5045e-12,6.338981e-07,25.0,5.05254e-06,1.7756463629095957e+22,True,False,False
26.0,7.4276e-12,5.962751e-07,26.0,5.240579e-06,1.8126042122352345e+22,True,False,False
27.0,7.3234e-12,5.596721e-07,27.0,5.440586e-06,1.864551951906248e+22,True,False,False
28.0,7.2038e-12,5.254681e-07,28.0,5.64529e-06,1.926977776822785e+22,True,False,False
29.0,7.0773e-12,4.937241e-07,29.0,5.860732e-06,1.9964791973558834e+22,True,False,False
30.0,6.9484e-12,4.643921e-07,30.0,6.081303e-06,2.0712397716504883e+22,True,False,False
31.0,6.8247e-12,4.379011e-07,31.0,6.313413e-06,2.147004077091394e+22,True,False,False
32.0,6.7088e-12,4.134001e-07,32.0,6.557263e-06,2.221827357089363e+22,True,False,False
33.0,6.5978e-12,3.912801e-07,33.0,6.804008e-06,2.2972153355101234e+22,True,False,False
34.0,6.4961e-12,3.714491e-07,34.0,7.061731e-06,2.369706700271357e+22,True,False,False
35.0,6.4033e-12,3.538301e-07,35.0,7.324384e-06,2.4388904957505366e+22,True,False,False
35.5,6.3642e-12,3.462111e-07,35.5,7.460251e-06,2.468950378809131e+22,True,False,False
36.0,6.3225e-12,3.386621e-07,36.0,7.592294e-06,2.501625665803762e+22,True,False,False
36.5,6.2823e-12,3.315771e-07,36.5,7.726685e-06,2.533743554826888e+22,True,False,False
37.0,6.2395e-12,3.246661e-07,37.0,7.874547e-06,2.568623324688482e+22,True,False,False
37.5,6.2035e-12,3.186711e-07,37.5,8.016059e-06,2.598522172367914e+22,True,False,False
38.0,6.1629e-12,3.126621e-07,38.0,8.175421e-06,2.63287207486652e+22,True,False,False
38.5,6.1248e-12,3.070601e-07,38.5,8.320478e-06,2.665730103980023e+22,True,False,False
39.0,6.0851e-12,3.017721e-07,39.0,8.465682e-06,2.7006267229119095e+22,True,False,False
39.5,6.0435e-12,2.965901e-07,39.5,8.620653e-06,2.7379338246733544e+22,True,False,False
40.0,6.0026e-12,2.916301e-07,40.0,8.77973e-06,2.775371934281559e+22,True,False,False
40.5,5.965e-12,2.873461e-07,40.5,8.954399e-06,2.8104709716992602e+22,True,False,False
41.0,5.9267e-12,2.831701e-07,41.0,9.118079e-06,2.8469124455470455e+22,True,False,False
41.5,5.885e-12,2.788661e-07,41.5,9.280734e-06,2.887400754622187e+22,True,False,False
42.0,5.8435e-12,2.748311e-07,42.0,9.439427e-06,2.9285584963708826e+22,True,False,False
42.5,5.7997e-12,2.707881e-07,42.5,9.612841e-06,2.9729591447757875e+22,True,False,False
43.0,5.7602e-12,2.673111e-07,43.0,9.796001e-06,3.013872489789154e+22,True,False,False
43.5,5.7153e-12,2.635721e-07,43.5,9.975837e-06,3.0614131018951805e+22,True,False,False
44.0,5.6688e-12,2.596461e-07,44.0,1.014349e-05,3.1118433751573048e+22,True,False,False
44.5,5.6229e-12,2.561001e-07,44.5,1.032555e-05,3.1628549847173833e+22,True,False,False
45.0,5.5785e-12,2.527121e-07,45.0,1.05244e-05,3.213402484790785e+22,True,False,False
45.5,5.5291e-12,2.490861e-07,45.5,1.07066e-05,3.271079584858955e+22,True,False,False
46.0,5.4763e-12,2.452561e-07,46.0,1.087183e-05,3.3344601930373223e+22,True,False,False
46.5,5.4271e-12,2.418011e-07,46.5,1.108449e-05,3.395192102619114e+22,True,False,False
47.0,5.3749e-12,2.380771e-07,47.0,1.125602e-05,3.4614592461767463e+22,True,False,False
47.5,5.3192e-12,2.342331e-07,47.5,1.142543e-05,3.534332140497178e+22,True,False,False
48.0,5.2675e-12,2.306031e-07,48.0,1.161843e-05,3.6040508630688172e+22,True,False,False
48.5,5.2169e-12,2.271811e-07,48.5,1.183697e-05,3.6743030722750176e+22,True,False,False
49.0,5.1565e-12,2.229011e-07,49.0,1.199941e-05,3.7608841515204195e+22,True,False,False
49.5,5.0985e-12,2.187321e-07,49.5,1.2191e-05,3.846937696699335e+22,True,False,False
50.0,5.0376e-12,2.142801e-07,50.0,1.237007e-05,3.940511864042681e+22,True,False,False
50.5,4.982e-12,2.100431e-07,50.5,1.256663e-05,4.028956269869805e+22,True,False,False
51.0,4.9229e-12,2.055191e-07,51.0,1.274599e-05,4.12627313305234e+22,True,False,False
51.5,4.8654e-12,2.010501e-07,51.5,1.292753e-05,4.2243792274302855e+22,True,False,False
52.0,4.8104e-12,1.965351e-07,52.0,1.313085e-05,4.321530856878117e+22,True,False,False
52.5,4.7505e-12,1.913901e-07,52.5,1.330485e-05,4.431200030672767e+22,True,False,False
53.0,4.6956e-12,1.864681e-07,53.0,1.348213e-05,4.535423146017527e+22,True,False,False
53.5,4.6459e-12,1.818611e-07,53.5,1.368379e-05,4.632978498776265e+22,True,False,False
54.0,4.5924e-12,1.766361e-07,54.0,1.38777e-05,4.7415527171027836e+22,True,False,False
54.5,4.5419e-12,1.714641e-07,54.5,1.404201e-05,4.847578648595717e+22,True,False,False
55.0,4.4939e-12,1.663491e-07,55.0,1.423471e-05,4.951687079921554e+22,True,False,False
56.0,4.4075e-12,1.562611e-07,56.0,1.457199e-05,5.1477252363047175e+22,True,False,False
57.0,4.3305e-12,1.462551e-07,57.0,1.493664e-05,5.332414664934859e+22,True,False,False
58.0,4.2654e-12,1.367641e-07,58.0,1.532945e-05,5.496427081653419e+22,True,False,False
59.0,4.2106e-12,1.276181e-07,59.0,1.565623e-05,5.640427583307203e+22,True,False,False
60.0,4.1633e-12,1.188451e-07,60.0,1.599058e-05,5.769319453656133e+22,True,False,False
61.0,4.1277e-12,1.111341e-07,61.0,1.631024e-05,5.869265414931131e+22,True,False,False
62.0,4.0973e-12,1.035251e-07,62.0,1.667688e-05,5.9566827800435855e+22,True,False,False
63.0,4.0757e-12,9.698938e-08,63.0,1.69684e-05,6.019987385128475e+22,True,False,False
64.0,4.0592e-12,9.068588e-08,64.0,1.729055e-05,6.0690274283528475e+22,True,False,False
65.0,4.0484e-12,8.518808e-08,65.0,1.760566e-05,6.101451558755401e+22,True,False,False
65.0,4.0482e-12,8.515908e-08,65.0,1.761896e-05,6.102054454094454e+22,False,True,False
64.0,4.0591e-12,9.069978e-08,64.0,1.725602e-05,6.06932646519287e+22,False,True,False
63.0,4.0755e-12,9.701048e-08,63.0,1.696321e-05,6.020578246136622e+22,False,True,False
62.0,4.0998e-12,1.040831e-07,62.0,1.663316e-05,5.9494203933056634e+22,False,True,False
61.0,4.1283e-12,1.113621e-07,61.0,1.629424e-05,5.867559481088977e+22,False,True,False
60.0,4.1667e-12,1.194221e-07,60.0,1.596552e-05,5.759907841105908e+22,False,True,False
59.0,4.2155e-12,1.282701e-07,59.0,1.562235e-05,5.627322598268211e+22,False,True,False
58.0,4.2723e-12,1.376051e-07,58.0,1.527145e-05,5.478687353122864e+22,False,True,False
57.0,4.3401e-12,1.474621e-07,57.0,1.493909e-05,5.308850892158311e+22,False,True,False
56.0,4.4179e-12,1.573711e-07,56.0,1.456073e-05,5.123517658683427e+22,False,True,False
55.0,4.5056e-12,1.675281e-07,55.0,1.422008e-05,4.926003700445507e+22,False,True,False
54.5,4.5584e-12,1.729961e-07,54.5,1.402747e-05,4.8125486875925635e+22,False,True,False
54.0,4.6078e-12,1.780621e-07,54.0,1.382085e-05,4.709911634691432e+22,False,True,False
53.5,4.6603e-12,1.832321e-07,53.5,1.366181e-05,4.6043915759526965e+22,False,True,False
53.0,4.7145e-12,1.882361e-07,53.0,1.345433e-05,4.499131841895873e+22,False,True,False
52.5,4.7697e-12,1.929031e-07,52.5,1.325218e-05,4.395597036119073e+22,False,True,False
52.0,4.8277e-12,1.977881e-07,52.0,1.307258e-05,4.29061405234137e+22,False,True,False
51.5,4.8858e-12,2.025391e-07,51.5,1.289636e-05,4.18917622063182e+22,False,True,False
51.0,4.9442e-12,2.070921e-07,51.0,1.269463e-05,4.0907971005038866e+22,False,True,False
50.5,5.0046e-12,2.116051e-07,50.5,1.251409e-05,3.992650144355304e+22,False,True,False
50.0,5.0609e-12,2.157991e-07,50.0,1.231696e-05,3.904311751709639e+22,False,True,False
49.5,5.1218e-12,2.201531e-07,49.5,1.216761e-05,3.812016470393537e+22,False,True,False
49.0,5.1823e-12,2.244191e-07,49.0,1.195222e-05,3.7235303596068818e+22,False,True,False
48.5,5.237e-12,2.283021e-07,48.5,1.177577e-05,3.646152694530542e+22,False,True,False
48.0,5.2921e-12,2.321621e-07,48.0,1.156494e-05,3.570622323632673e+22,False,True,False
47.5,5.3432e-12,2.356811e-07,47.5,1.136995e-05,3.502653195346656e+22,False,True,False
47.0,5.4016e-12,2.397951e-07,47.0,1.119669e-05,3.4273239735181154e+22,False,True,False
46.5,5.451e-12,2.431561e-07,46.5,1.099596e-05,3.365484819459072e+22,False,True,False
46.0,5.5064e-12,2.470971e-07,46.0,1.081915e-05,3.2981050681922536e+22,False,True,False
45.5,5.5541e-12,2.505951e-07,45.5,1.063287e-05,3.241698427452838e+22,False,True,False
45.0,5.598e-12,2.537751e-07,45.0,1.043992e-05,3.191054427773099e+22,False,True,False
44.5,5.6494e-12,2.577501e-07,44.5,1.026503e-05,3.1332521676474545e+22,False,True,False
44.0,5.6972e-12,2.615351e-07,44.0,1.008633e-05,3.0808962158505264e+22,False,True,False
43.5,5.7421e-12,2.651001e-07,43.5,9.901104e-06,3.0329028336930106e+22,False,True,False
43.0,5.7826e-12,2.686301e-07,43.0,9.73274e-06,2.990568098711246e+22,False,True,False
42.5,5.8293e-12,2.727121e-07,42.5,9.566753e-06,2.942843635650486e+22,False,True,False
42.0,5.8677e-12,2.764211e-07,42.0,9.385712e-06,2.9044519572915712e+22,False,True,False
41.5,5.9121e-12,2.807261e-07,41.5,9.217715e-06,2.860990774477472e+22,False,True,False
41.0,5.9556e-12,2.851691e-07,41.0,9.070653e-06,2.819349766732188e+22,False,True,False
40.5,5.9924e-12,2.892601e-07,40.5,8.908263e-06,2.7848282078020626e+22,False,True,False
40.0,6.0344e-12,2.940831e-07,40.0,8.731194e-06,2.7461977727448493e+22,False,True,False
39.5,6.0734e-12,2.989121e-07,39.5,8.581924e-06,2.7110418998259842e+22,False,True,False
39.0,6.1166e-12,3.043031e-07,39.0,8.42138e-06,2.672882325503505e+22,False,True,False
38.5,6.1533e-12,3.095811e-07,38.5,8.265565e-06,2.6410937733420285e+22,False,True,False
38.0,6.1909e-12,3.150891e-07,38.0,8.107886e-06,2.609110195996381e+22,False,True,False
37.5,6.2317e-12,3.213181e-07,37.5,7.982861e-06,2.5750574600446055e+22,False,True,False
37.0,6.2685e-12,3.275041e-07,37.0,7.821623e-06,2.5449118244995215e+22,False,True,False
36.5,6.3097e-12,3.344651e-07,36.5,7.672444e-06,2.511785669477521e+22,False,True,False
36.0,6.3499e-12,3.416791e-07,36.0,7.536819e-06,2.4800830722475276e+22,False,True,False
35.5,6.3891e-12,3.491601e-07,35.5,7.402564e-06,2.449743583269106e+22,False,True,False
35.0,6.436e-12,3.577181e-07,35.0,7.264441e-06,2.4141704466138074e+22,False,True,False
34.0,6.5229e-12,3.751141e-07,34.0,6.980708e-06,2.350274338980342e+22,False,True,False
33.0,6.628e-12,3.956311e-07,33.0,6.727029e-06,2.27632883882827e+22,False,True,False
32.0,6.7352e-12,4.180191e-07,32.0,6.483609e-06,2.204443675942068e+22,False,True,False
31.0,6.8545e-12,4.430121e-07,31.0,6.236471e-06,2.128376418438506e+22,False,True,False
30.0,6.9871e-12,4.713811e-07,30.0,6.025562e-06,2.0483590362145537e+22,False,True,False
29.0,7.1108e-12,5.008221e-07,29.0,5.805271e-06,1.9777121085240312e+22,False,True,False
28.0,7.2424e-12,5.338321e-07,28.0,5.591e-06,1.906491991409768e+22,False,True,False
27.0,7.3619e-12,5.687551e-07,27.0,5.383672e-06,1.8451011185443772e+22,False,True,False
26.0,7.4543e-12,6.053461e-07,26.0,5.182665e-06,1.7996426039002992e+22,False,True,False
25.0,7.5199e-12,6.422731e-07,25.0,5.003509e-06,1.7683811189225723e+22,False,True,False
24.0,7.5655e-12,6.777471e-07,24.0,4.828105e-06,1.7471280196394313e+22,False,True,False
23.0,7.5978e-12,7.079121e-07,23.0,4.664905e-06,1.7323047071511835e+22,False,True,False
22.0,7.6083e-12,7.303861e-07,22.0,4.53939e-06,1.7275265968703533e+22,False,True,False
21.0,7.5861e-12,7.450141e-07,21.0,4.411113e-06,1.7376522756406018e+22,False,True,False
20.0,7.5553e-12,7.568621e-07,20.0,4.290094e-06,1.751848609207976e+22,False,True,False
19.0,7.5119e-12,7.679231e-07,19.0,4.18487e-06,1.7721496946734671e+22,False,True,False
18.0,7.4629e-12,7.795071e-07,18.0,4.066291e-06,1.795497296086019e+22,False,True,False
17.0,7.4113e-12,7.914611e-07,17.0,3.950924e-06,1.8205860612942842e+22,False,True,False
16.0,7.3597e-12,8.044861e-07,16.0,3.830872e-06,1.846204377960603e+22,False,True,False
15.0,7.3179e-12,8.177281e-07,15.0,3.718092e-06,1.867355731538185e+22,False,True,False
14.0,7.2758e-12,8.307161e-07,14.0,3.600265e-06,1.8890284337700824e+22,False,True,False
13.0,7.2453e-12,8.450821e-07,13.0,3.478405e-06,1.904966113863655e+22,False,True,False
12.0,7.2163e-12,8.591671e-07,12.0,3.354231e-06,1.9203077768526984e+22,False,True,False
11.0,7.1945e-12,8.739391e-07,11.0,3.230299e-06,1.9319628282044413e+22,False,True,False
10.0,7.1727e-12,8.889891e-07,10.0,3.102494e-06,1.9437243106230845e+22,False,True,False
9.0,7.1469e-12,9.035671e-07,9.0,2.965714e-06,1.9577831622727248e+22,False,True,False
8.0,7.135e-12,9.208711e-07,8.0,2.832509e-06,1.964319125249407e+22,False,True,False
7.0,7.1152e-12,9.380901e-07,7.0,2.670705e-06,1.9752668525469677e+22,False,True,False
6.0,7.1005e-12,9.574751e-07,6.0,2.51989e-06,1.983454016675622e+22,False,True,False
5.0,7.0677e-12,9.765501e-07,5.0,2.335204e-06,2.0019064840099247e+22,False,True,False
4.0,7.037e-12,9.987961e-07,4.0,2.138615e-06,2.0194118386282345e+22,False,True,False
3.0,6.9971e-12,1.026427e-06,3.0,1.903564e-06,2.0425083400226488e+22,False,True,False
2.0,6.9069e-12,1.056777e-06,2.0,1.610998e-06,2.0962045704788783e+22,False,True,False
1.0,6.7492e-12,1.099477e-06,1.0,1.201005e-06,2.1953077183728167e+22,False,True,False
0.0,5.9508e-12,1.221407e-06,0.0,-1.401712e-07,2.8238998563963334e+22,False,True,False
