Voltage [V],Capacitance [F],Conductivity [S],Bias Voltage [V],Pad Current [A],InverseCSquare,Ascending,Descending,Is Coarse
60.0,1.90646e-11,3.981047e-08,60.0,1.589493e-05,2.7513421702200904e+21,True,False,False
61.0,1.8215e-11,3.746737e-08,61.0,1.62079e-05,3.013988902040765e+21,True,False,False
62.0,1.71979e-11,3.527277e-08,62.0,1.653937e-05,3.3810310667046774e+21,True,False,False
63.0,1.60842e-11,3.293257e-08,63.0,1.684036e-05,3.865458994424676e+21,True,False,False
64.0,1.52508e-11,3.113867e-08,64.0,1.715144e-05,4.299468272926551e+21,True,False,False
65.0,1.4399e-11,2.918637e-08,65.0,1.745226e-05,4.823200729927765e+21,True,False,False
65.0,1.44486e-11,2.908967e-08,65.0,1.747683e-05,4.790142837324832e+21,False,True,False
64.0,1.53302e-11,3.111147e-08,64.0,1.715804e-05,4.2550469700584866e+21,False,True,False
63.0,1.62546e-11,3.312667e-08,63.0,1.687969e-05,3.784839143993473e+21,False,True,False
62.0,1.72325e-11,3.530927e-08,62.0,1.654352e-05,3.3674675984898505e+21,False,True,False
61.0,1.80589e-11,3.750047e-08,61.0,1.621724e-05,3.0663195626324214e+21,False,True,False
60.0,1.92935e-11,3.995287e-08,60.0,1.587693e-05,2.6864450470079496e+21,False,True,False
59.0,2.04403e-11,4.237917e-08,59.0,1.552663e-05,2.3934561143081245e+21,False,True,False
58.0,2.17001e-11,4.522687e-08,58.0,1.520218e-05,2.1236186444261866e+21,False,True,False
57.0,2.28717e-11,4.791977e-08,57.0,1.484964e-05,1.911626790001741e+21,False,True,False
56.0,2.40797e-11,5.073837e-08,56.0,1.449764e-05,1.7246376237037427e+21,False,True,False
55.0,2.55444e-11,5.355087e-08,55.0,1.413585e-05,1.5325285983488217e+21,False,True,False
54.5,2.60957e-11,5.503237e-08,54.5,1.395018e-05,1.4684599218482318e+21,False,True,False
54.0,2.66856e-11,5.626707e-08,54.0,1.378593e-05,1.4042552496604109e+21,False,True,False
53.5,2.72786e-11,5.760897e-08,53.5,1.361825e-05,1.3438656240027485e+21,False,True,False
53.0,2.79674e-11,5.897597e-08,53.0,1.341101e-05,1.278485515860316e+21,False,True,False
52.5,2.85046e-11,6.034447e-08,52.5,1.323686e-05,1.2307507185212908e+21,False,True,False
52.0,2.89398e-11,6.165747e-08,52.0,1.303432e-05,1.194012708230968e+21,False,True,False
51.5,2.94547e-11,6.297087e-08,51.5,1.284046e-05,1.1526323184052255e+21,False,True,False
51.0,3.005e-11,6.414377e-08,51.0,1.266284e-05,1.107416646133316e+21,False,True,False
50.5,3.07536e-11,6.515957e-08,50.5,1.248099e-05,1.0573239682945346e+21,False,True,False
50.0,3.11771e-11,6.641197e-08,50.0,1.22852e-05,1.028794344239092e+21,False,True,False
49.5,3.15897e-11,6.746297e-08,49.5,1.209818e-05,1.002095234739748e+21,False,True,False
49.0,3.21944e-11,6.857727e-08,49.0,1.192042e-05,9.648045183878339e+20,False,True,False
48.5,3.2796e-11,6.969527e-08,48.5,1.174507e-05,9.297329966004056e+20,False,True,False
48.0,3.30852e-11,7.082167e-08,48.0,1.155833e-05,9.135503143928667e+20,False,True,False
47.5,3.38487e-11,7.185247e-08,47.5,1.135344e-05,8.728025622454324e+20,False,True,False
47.0,3.42643e-11,7.269367e-08,47.0,1.118278e-05,8.517580999964916e+20,False,True,False
46.5,3.47833e-11,7.375167e-08,46.5,1.097491e-05,8.265296451201144e+20,False,True,False
46.0,3.5494e-11,7.485127e-08,46.0,1.080155e-05,7.937616456144515e+20,False,True,False
45.5,3.60716e-11,7.586527e-08,45.5,1.06271e-05,7.68544797737412e+20,False,True,False
45.0,3.66009e-11,7.685217e-08,45.0,1.044581e-05,7.464770682060529e+20,False,True,False
44.5,3.72242e-11,7.759187e-08,44.5,1.024257e-05,7.216876179532972e+20,False,True,False
44.0,3.78141e-11,7.867307e-08,44.0,1.006279e-05,6.993465926688662e+20,False,True,False
43.5,3.84589e-11,7.991207e-08,43.5,9.904444e-06,6.760927567445599e+20,False,True,False
43.0,3.92199e-11,8.096197e-08,43.0,9.745555e-06,6.501102837941626e+20,False,True,False
42.5,3.99227e-11,8.201637e-08,42.5,9.56536e-06,6.27422645379229e+20,False,True,False
42.0,4.06181e-11,8.296187e-08,42.0,9.385999e-06,6.061230376114401e+20,False,True,False
41.5,4.13857e-11,8.405227e-08,41.5,9.199633e-06,5.838474523013708e+20,False,True,False
41.0,4.21185e-11,8.515697e-08,41.0,9.044682e-06,5.6370801287471727e+20,False,True,False
40.5,4.31027e-11,8.629747e-08,40.5,8.877963e-06,5.382586881794388e+20,False,True,False
40.0,4.41077e-11,8.755327e-08,40.0,8.720736e-06,5.1400953568128093e+20,False,True,False
39.5,4.49059e-11,8.851377e-08,39.5,8.546205e-06,4.958989516694778e+20,False,True,False
39.0,4.59899e-11,9.006117e-08,39.0,8.388161e-06,4.7279738899044814e+20,False,True,False
38.5,4.69421e-11,9.131797e-08,38.5,8.245124e-06,4.5381095071071476e+20,False,True,False
38.0,4.80796e-11,9.300737e-08,38.0,8.098744e-06,4.3259182523319386e+20,False,True,False
37.5,4.9316e-11,9.456737e-08,37.5,7.956098e-06,4.111727382659014e+20,False,True,False
37.0,5.0528e-11,9.598397e-08,37.0,7.816727e-06,3.91683956745457e+20,False,True,False
36.5,5.1776e-11,9.781277e-08,36.5,7.673309e-06,3.730293545572752e+20,False,True,False
36.0,5.3188e-11,9.967717e-08,36.0,7.554583e-06,3.534863758913378e+20,False,True,False
35.5,5.4786e-11,1.014146e-07,35.5,7.392909e-06,3.331661066031139e+20,False,True,False
35.0,5.625e-11,1.029886e-07,35.0,7.250696e-06,3.160493827160494e+20,False,True,False
34.0,5.9949e-11,1.067586e-07,34.0,6.995405e-06,2.7825060276642015e+20,False,True,False
33.0,6.4101e-11,1.105866e-07,33.0,6.744006e-06,2.4337187640267457e+20,False,True,False
32.0,6.8861e-11,1.140256e-07,32.0,6.495152e-06,2.1088871935174512e+20,False,True,False
31.0,7.3963e-11,1.179776e-07,31.0,6.253266e-06,1.827977995800425e+20,False,True,False
30.0,7.89e-11,1.226366e-07,30.0,6.027578e-06,1.6063715119650583e+20,False,True,False
29.0,8.4346e-11,1.267846e-07,29.0,5.81478e-06,1.4056299976046546e+20,False,True,False
28.0,9.0211e-11,1.304296e-07,28.0,5.584059e-06,1.2287994431812305e+20,False,True,False
27.0,9.6422e-11,1.319366e-07,27.0,5.391295e-06,1.0755924104531919e+20,False,True,False
26.0,1.02623e-10,1.302806e-07,26.0,5.174581e-06,9.495341469109844e+19,False,True,False
25.0,1.08558e-10,1.227746e-07,25.0,5.002923e-06,8.485478410972425e+19,False,True,False
24.0,1.13666e-10,1.092776e-07,24.0,4.820737e-06,7.739962309213286e+19,False,True,False
23.0,1.17569e-10,9.022767e-08,23.0,4.66506e-06,7.234597125482544e+19,False,True,False
22.0,1.21093e-10,7.008887e-08,22.0,4.527593e-06,6.819647430626031e+19,False,True,False
21.0,1.25072e-10,5.429427e-08,21.0,4.41344e-06,6.392633565210483e+19,False,True,False
20.0,1.29732e-10,4.766217e-08,20.0,4.289368e-06,5.941632318826995e+19,False,True,False
19.0,1.34398e-10,4.631787e-08,19.0,4.180039e-06,5.536233361728401e+19,False,True,False
18.0,1.38958e-10,4.635857e-08,18.0,4.072759e-06,5.1788447314115125e+19,False,True,False
17.0,1.43297e-10,4.702917e-08,17.0,3.950336e-06,4.869964589619153e+19,False,True,False
16.0,1.47422e-10,4.728737e-08,16.0,3.832492e-06,4.601245465748437e+19,False,True,False
15.0,1.5152e-10,4.794637e-08,15.0,3.723611e-06,4.35572122938106e+19,False,True,False
14.0,1.55493e-10,4.864797e-08,14.0,3.606273e-06,4.135978901103369e+19,False,True,False
13.0,1.59796e-10,4.937037e-08,13.0,3.483286e-06,3.91623002023016e+19,False,True,False
12.0,1.63706e-10,5.035057e-08,12.0,3.359399e-06,3.73139139681107e+19,False,True,False
11.0,1.68061e-10,5.127737e-08,11.0,3.238267e-06,3.5405123471048507e+19,False,True,False
10.0,1.72469e-10,5.263297e-08,10.0,3.109313e-06,3.3618467286714036e+19,False,True,False
9.0,1.77043e-10,5.397407e-08,9.0,2.972709e-06,3.19038048227793e+19,False,True,False
8.0,1.81787e-10,5.563137e-08,8.0,2.82885e-06,3.0260378419772166e+19,False,True,False
7.0,1.86877e-10,5.775287e-08,7.0,2.677915e-06,2.8634413540039074e+19,False,True,False
6.0,1.92823e-10,6.029267e-08,6.0,2.521212e-06,2.6895667620306145e+19,False,True,False
5.0,1.98973e-10,6.339727e-08,5.0,2.343202e-06,2.5258741244407718e+19,False,True,False
4.0,2.06124e-10,6.768457e-08,4.0,2.140026e-06,2.3536553931442577e+19,False,True,False
3.0,2.14052e-10,7.423907e-08,3.0,1.902613e-06,2.182536020105667e+19,False,True,False
2.0,2.24796e-10,8.560967e-08,2.0,1.608151e-06,1.9788954122495414e+19,False,True,False
1.0,2.43735e-10,1.128376e-07,1.0,1.189467e-06,1.6833103918537064e+19,False,True,False
0.0,1.80867e-10,5.654606e-07,0.0,-4.046943e-07,3.056900688838819e+19,False,True,False
